PLAY,2008,No,
BSAA,BSAT,BSBA,BSBT,BSCA,BSCT,BSFA,BSFT,BSGA,BSGT,BSPA,BSPT,BSSA,BSST,BSTA,BSTT,BSWA,BSWT,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBOT,PBRE,PBSG,PBSK,PCAR,PCEL,PCMT,PCOL,PCON,PCPH,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PEYE,PFHO,PFLA,PFMK,PFMS,PFNA,PFPB,PGHE,PGID,PGSL,PHAN,PHGT,PHLM,PHSN,PHTN,PICN,PIMP,PINJ,PJEN,PJER,PJMP,PJTY,PKAC,PKPR,PKRT,PLBD,PLBK,PLBP,PLCI,PLCP,PLDT,PLEL,PLHA,PLHS,PLHT,PLHW,PLHY,PLIB,PLJM,PLKN,PLMC,PLMO,PLNA,PLPE,PLPL,PLPm,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSH,PLSM,PLTH,PLTL,PLTR,PLTY,PLWR,PLZC,PMOR,PMPC,PMRR,PNEC,PNEK,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PPTI,PQBS,PRBF,PRBK,PRBS,PREL,PRHA,PRKN,PRL2,PROL,PRSE,PRSH,PRTH,PRWR,PSA0,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSB0,PSB1,PSB2,PSB3,PSB4,PSB5,PSB6,PSBO,PSHG,PSKH,PSKI,PSPD,PSPL,PSPR,PSTA,PSTM,PSTN,PSTR,PSTY,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOP,PTOR,PTSA,PTUP,PUHE,PUND,PVCO,PVIS,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRCT,TRDO,TRDP,TRDS,TRFB,TRFK,TRFP,TRFY,TRHM,TRIC,TRJR,TRPB,TRSB,TRSC,TRSP,TRSW,TRTA,TRTL,TRTR,TRTS,TRWU,TSPM,
0.75,0.1,0.76,0.445,0.8,2.935,0.8,0.075,0.875,0.148,0.125,0,1,0.075,0.951,0.175,0.5,0.5,0,0,87,26,78,56,58,47,0,0,51,11,55,1,1949,328,0,0,0,56,0,511,63,5,3,58,GrahamTyson_13528,0,0,0,40,37,Tyson,0,111,13528,0,0,74,7,8,Pompano Beach,0,10,84,32,0,77,0,17,18,30,42421,15,1,50,0,0,0,11,0,72,0,-31,58,70,2,56,1,Graham,63,100,31,99,54,65,17,45,62,6,62,2,1,27,41,11,62,0,2,15,0,0,13528,57,35,35,35,6,17,0,0,35,35,35,0,11,2,0,0,3,6,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,87,0,0,86,38,0,62,0,9784,6,67,6,6,1,79,26,18,0,6,0,10,0,0,0,3,0,0,48,50,2,0,20,1009,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,1,
1,0.068,0.905,0.217,0.92,2.925,0.8,0.2,1,0.05,0.1,0,1,0,1,0.045,0.5,0.5,0,0,89,24,87,55,67,43,0,0,58,10,58,1,2459,179,1,0,75,60,1,511,63,10,3,64,JamesCraig_13529,0,0,0,57,48,Craig,0,189,13529,0,0,70,8,12,Edwardsville,0,37,83,39,0,80,0,11,10,84,59832,16,1,48,0,0,0,38,0,53,0,-31,46,71,2,64,1,James,72,100,44,99,55,73,12,31,55,18,62,2,1,25,38,11,61,0,0,10,0,0,13529,60,35,10,35,6,16,0,0,35,18,35,0,38,2,0,0,8,18,2,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,89,0,0,89,35,0,56,0,9816,6,55,6,6,1,82,25,25,0,6,75,11,0,0,1,3,0,57,35,50,2,0,20,13,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,83,24,72,59,25,12,0,0,65,12,43,1,2121,25,2,0,70,40,1,511,63,13,3,22,HarrisDemone_13532,0,0,0,80,67,Demone,0,205,13532,0,0,76,8,31,Buffalo,0,48,87,52,0,79,0,19,16,9,62903,10,0,17,0,0,0,59,0,75,0,-31,76,24,2,28,1,Harris,22,100,65,99,59,77,17,29,19,24,25,2,0,33,25,11,41,0,4,13,1,0,13532,63,44,44,45,6,10,0,0,45,45,44,0,59,2,0,0,5,24,2,11,53,70,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,76,0,0,84,15,0,76,0,9792,6,78,6,6,1,82,21,22,0,6,123,10,0,0,1,0,0,57,112,50,2,0,13,9,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,
0.95,0.425,0.954,2.6,1,0.125,0.6,2.315,1,0.3,0.05,0,1,0.2,0.85,0.275,0.5,0.5,0,0,83,25,73,50,29,14,0,0,62,12,25,1,2459,259,0,0,0,29,0,511,63,5,3,24,JamesAlec_13535,0,0,0,36,63,Alec,0,268,13535,0,0,75,7,48,Brookfield,0,10,84,75,0,79,0,11,13,10,62518,16,0,10,0,0,0,7,0,72,0,-31,77,26,2,33,1,James,25,100,60,99,50,73,12,33,15,2,17,2,0,41,25,17,44,0,0,10,1,0,13535,59,45,45,45,6,11,0,0,45,45,45,0,7,2,0,0,15,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,77,0,0,87,1,0,81,0,9815,6,77,6,6,1,80,30,30,0,6,0,10,0,0,0,0,0,0,112,50,2,0,10,1009,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,
0.95,0.425,0.954,2.6,1,0.125,0.6,2.315,1,0.3,0.05,0,1,0.2,0.85,0.275,0.5,0.5,0,0,81,27,67,45,28,17,0,0,65,12,31,1,5601,443,0,0,0,35,0,511,63,13,3,27,MathieuClaudy_13537,0,0,0,58,58,Claudy,0,222,13537,1,0,76,8,37,Philadelphia,0,10,87,60,0,75,0,12,18,9,36917,18,1,17,0,0,12,8,0,74,0,-31,79,36,2,28,1,Mathieu,22,100,64,99,48,74,17,29,19,4,29,2,1,22,26,21,32,1,0,13,1,0,13537,58,44,45,45,6,11,0,0,45,45,44,12,8,2,0,0,3,4,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,75,0,0,80,40,0,79,0,9858,6,78,6,6,1,78,21,22,0,6,0,10,0,0,0,0,0,0,115,50,2,0,13,1009,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,
0.95,0.425,0.954,2.6,1,0.125,0.6,2.315,1,0.375,0.05,0,1,0.2,0.85,0.275,0.5,0.5,0,0,85,25,73,50,37,24,0,0,63,12,40,1,7016,362,0,0,0,40,0,511,63,4,3,34,CheridorMackendy_13539,0,0,0,36,65,Mackendy,0,215,13539,0,0,76,7,9,Decatur,0,10,86,96,0,85,0,14,18,10,42038,18,0,20,0,0,0,23,0,76,0,-31,76,28,2,20,1,Cheridor,37,100,62,99,50,75,15,40,25,4,31,2,1,35,25,11,28,0,0,8,2,0,13539,59,45,45,45,6,10,0,0,45,45,45,0,23,2,0,0,13,4,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,76,0,0,85,30,0,77,0,9731,6,73,6,6,1,80,20,20,0,6,0,10,0,0,0,0,0,0,76,50,2,0,15,1009,0,0,3,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,
0.95,0.425,0.954,2.6,1,0.125,0.6,2.315,1,0.3,0.05,0,1,0.2,0.85,0.275,0.5,0.5,0,0,88,26,82,52,36,20,0,0,61,12,27,4,2512,117,0,0,0,33,0,511,63,5,3,30,JonesJT_13540,0,0,0,59,67,JT,0,276,13540,0,0,75,8,9,Lithonia,0,10,87,40,0,81,0,13,17,11,25909,14,1,26,0,0,0,37,0,73,0,-31,78,34,2,36,1,Jones,22,100,63,99,51,76,13,41,22,1,27,2,1,41,31,11,44,15,0,10,1,0,13540,60,45,45,45,6,13,0,0,45,45,45,0,37,2,0,0,13,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,77,1,1,89,10,0,72,0,9826,6,76,6,6,1,80,40,28,0,6,0,10,0,0,0,3,0,0,85,50,3,0,17,1009,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,76,26,55,57,39,24,0,0,63,12,40,1,2506,37,0,0,0,40,0,511,63,4,3,34,JohnsonLyndon_13541,0,0,0,40,47,Lyndon,0,215,13541,0,0,77,7,23,West Point,0,10,83,96,0,86,0,20,20,10,47670,18,1,20,0,0,0,38,0,73,0,-31,80,28,2,20,1,Johnson,37,100,64,99,58,76,26,40,25,6,31,2,0,35,26,0,28,0,0,8,1,0,13541,58,45,45,45,6,10,7,0,45,45,45,0,38,2,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,71,0,0,79,30,0,82,0,9822,6,76,6,6,1,80,20,20,0,6,0,10,0,0,0,0,0,0,127,50,2,0,15,1009,0,1,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,
0.95,0.475,0.954,2.6,1,0.125,0.6,2.315,0.85,0.45,0.05,0,1,0.2,0.85,0.275,0.5,0.5,0,0,79,24,65,50,28,10,0,0,69,12,35,1,7017,259,0,0,0,39,0,511,63,5,3,19,SheehyConor_13542,0,0,0,40,52,Conor,0,32,13542,0,0,76,7,48,Milwaukee,0,10,88,61,0,78,0,13,16,10,49976,18,0,10,0,0,0,15,0,76,0,-31,81,18,2,20,1,Sheehy,18,100,67,99,49,74,12,16,12,5,12,2,0,36,28,0,30,0,0,10,2,0,13542,59,45,45,45,6,12,0,0,45,45,45,0,15,2,0,0,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,64,3,3,81,15,0,79,0,9913,6,78,6,6,1,83,12,10,0,6,0,11,0,0,0,0,0,0,135,50,2,0,10,1009,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
0.95,0.425,0.954,2.6,1,0.125,0.6,2.315,1,0.3,0.05,0,1,0.2,0.85,0.275,0.5,0.5,0,0,84,23,78,60,27,20,0,0,65,12,46,1,2121,116,1,0,75,57,1,511,63,5,3,35,HarrisTrent_13543,0,0,0,56,67,Trent,0,196,13543,15,0,74,8,8,Winter Park,0,56,88,97,0,79,0,22,25,10,35895,17,0,42,0,0,0,38,0,77,0,-31,72,40,2,51,1,Harris,54,100,64,99,63,77,12,47,45,5,37,2,1,48,31,0,54,0,0,5,1,0,13543,64,45,45,45,6,13,0,0,45,45,45,0,38,2,0,0,5,5,2,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,79,0,0,87,15,0,67,0,0,6,78,6,6,1,87,30,28,0,6,75,10,0,0,1,3,0,50,95,50,0,0,10,12,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,
0.95,0.425,0.954,2.6,1,0.125,0.6,2.315,1,0.3,0.05,0,1,0.2,0.85,0.275,0.5,0.5,0,0,85,24,77,54,21,20,0,0,63,12,40,1,2377,395,0,0,0,39,0,511,63,5,3,23,HumphreyMyles_13544,0,0,0,40,70,Myles,0,136,13544,0,0,75,7,19,Upper Marlboro,0,10,83,54,0,79,0,14,18,10,15415,17,1,17,0,0,0,43,0,77,0,-31,78,27,2,44,1,Humphrey,38,100,65,99,53,74,12,23,16,18,25,1,0,31,31,11,52,0,1,5,1,0,13544,63,45,45,45,6,13,0,0,45,45,45,0,43,2,0,0,3,18,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,81,0,0,80,15,0,80,0,9809,6,77,6,6,1,85,30,24,0,6,0,10,0,0,0,0,0,0,78,50,2,0,10,1009,0,1,3,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,84,25,65,50,10,15,0,0,63,12,40,1,5166,212,1,0,61,36,1,511,63,2,3,15,VickersKendal_13548,0,0,0,58,57,Kendal,0,228,13548,0,0,75,8,32,Havelock,0,33,85,93,0,74,0,11,14,10,47671,12,0,15,0,0,0,3,0,77,0,-31,73,35,2,15,1,Vickers,25,100,64,99,49,78,29,10,15,2,25,2,0,25,26,21,25,0,0,3,1,0,13548,57,45,45,45,6,12,23,0,45,45,45,0,3,2,0,0,5,2,2,21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,72,1,1,80,20,0,72,0,9949,6,76,6,6,1,80,22,10,0,6,61,10,0,0,0,0,0,0,135,50,2,0,10,23,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.55,1,2.825,0.5,2.2,0.95,2.7,0.05,0,1,2.75,1,2.675,0.5,0.5,0,0,82,24,70,54,20,10,0,0,64,12,35,1,103,24,2,0,62,50,1,511,63,5,3,10,AndersonAbdullah_13550,0,0,0,41,62,Abdullah,0,255,13550,0,0,76,7,29,Galloway,0,47,87,76,0,74,0,14,17,10,49208,14,0,15,0,0,0,8,0,81,0,-31,80,10,2,11,1,Anderson,10,100,67,99,54,73,15,35,15,11,10,2,0,35,26,11,19,0,0,10,2,0,13550,62,45,45,45,6,11,0,0,45,45,45,0,8,2,0,0,5,11,2,11,46,62,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,68,0,0,74,0,0,85,0,9700,6,76,6,6,1,83,20,20,0,6,108,10,0,0,1,0,0,57,135,50,2,0,15,1,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,76,26,63,58,10,15,0,0,68,12,39,1,7019,252,2,0,62,36,1,511,63,2,3,15,EkualeDaniel_13552,0,0,0,58,57,Daniel,0,250,13552,18,0,75,8,50,Pago Pago,0,56,86,96,0,77,0,20,21,10,26678,12,0,15,0,0,0,39,0,80,0,-31,80,35,2,15,1,Ekuale,25,100,64,99,58,75,26,10,15,11,25,1,0,25,28,0,25,0,0,3,2,0,13552,61,45,45,45,6,12,0,0,45,45,45,0,39,2,0,0,5,11,1,0,46,62,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,64,0,0,80,15,0,84,0,9765,6,74,6,6,1,83,22,10,0,6,108,10,0,0,2,0,0,108,140,50,2,1,10,5,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.455,1,2.35,1,2.65,1,2.2,1,1.3,0.075,0,1,2.6,1,2.425,0.5,0.5,0,0,81,26,48,48,10,10,0,0,62,12,40,1,7020,13,0,0,0,30,0,511,63,3,3,10,LinerDee_13553,2,0,0,78,47,Dee,0,210,13553,0,0,74,3,0,Muscle Shoals,0,53,87,70,0,64,0,11,17,10,60597,31,0,15,0,0,0,10,0,68,0,-31,79,10,1,15,1,Liner,10,100,65,99,45,75,15,10,15,11,10,2,1,15,28,22,22,0,0,7,2,0,13553,55,45,45,45,6,12,32,0,45,45,45,0,10,1,0,0,5,11,2,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,68,0,0,70,15,0,81,0,9851,6,79,6,6,1,84,13,14,0,6,0,12,0,0,0,0,0,0,174,50,2,0,15,1009,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,79,24,64,64,10,15,0,0,67,12,40,1,4420,446,1,0,39,36,1,511,63,6,3,15,ScottNiles_13554,0,0,0,58,64,Niles,0,267,13554,0,0,75,8,19,Elkton,0,46,85,69,0,75,0,12,16,10,62519,12,0,15,0,0,0,39,0,76,0,-31,81,35,1,15,1,Scott,25,100,67,99,64,79,26,10,15,5,25,2,0,25,28,11,25,0,0,6,1,0,13554,65,45,45,45,6,12,0,0,45,45,45,0,39,1,0,0,5,5,2,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,65,0,0,80,20,0,85,0,9911,6,79,6,6,1,81,22,10,0,6,39,10,0,0,1,0,0,39,120,50,2,1,11,2,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,76,26,58,53,10,15,0,0,67,12,40,1,7021,165,0,0,0,36,0,511,63,2,3,15,ChavisTyrell_13555,0,0,0,40,68,Tyrell,0,210,13555,0,0,75,7,45,Richmond,0,10,88,62,0,63,0,14,19,10,31414,12,0,15,0,0,0,3,0,79,0,-31,78,35,2,15,1,Chavis,10,100,59,99,56,75,25,10,15,2,25,2,0,25,27,21,25,0,0,3,2,0,13555,57,45,45,45,6,11,0,0,45,45,45,0,3,2,0,0,5,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,62,1,1,78,20,0,74,0,9730,6,80,6,6,1,84,22,10,0,6,0,10,0,0,0,0,0,0,145,50,2,0,10,1009,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,77,26,55,52,25,10,0,0,63,12,31,1,7022,215,0,0,0,36,0,511,63,2,3,13,BoyetteJrPaul_13557,0,0,0,12,52,Paul,0,275,13557,0,0,73,2,42,Humble,0,10,86,91,0,67,0,12,15,10,34229,27,0,30,0,0,0,9,0,72,0,-31,78,24,2,29,1,Boyette Jr,12,100,64,99,54,74,16,26,26,10,18,2,0,36,28,11,28,0,0,3,2,0,13557,58,45,45,45,6,12,0,0,45,45,45,0,9,2,0,0,15,10,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,60,0,0,75,1,0,84,0,9712,6,79,6,6,1,85,21,19,0,6,0,10,0,0,0,0,0,0,150,50,3,0,11,1009,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,81,24,56,46,18,10,0,0,60,12,41,1,7023,75,0,0,0,31,0,511,63,3,3,15,ObasuyiOwen_13558,0,0,0,58,46,Owen,0,276,13558,0,0,76,8,45,Virginia Beach,0,53,86,90,0,64,0,13,17,9,14904,31,0,14,0,0,0,8,0,68,0,-31,80,16,1,18,1,Obasuyi,13,100,62,99,49,74,15,25,16,11,17,2,0,29,28,21,26,0,0,5,2,0,13558,55,45,44,44,6,12,32,0,45,44,46,0,8,1,0,0,5,11,2,21,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,67,0,0,75,40,0,80,0,9879,6,77,6,6,1,80,21,23,0,6,0,10,0,0,0,0,0,0,148,50,2,0,13,1009,0,1,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,71,24,57,58,14,10,0,0,66,12,40,1,2454,11,0,0,0,30,0,511,63,3,3,10,JacksonBijhon_13559,0,0,0,42,47,Bijhon,0,222,13559,0,0,73,7,3,El Dorado,0,10,87,71,0,62,0,11,16,10,13623,31,0,15,0,0,0,12,0,74,0,-31,80,10,2,25,1,Jackson,16,100,63,99,73,73,15,45,15,2,10,2,0,32,26,11,25,0,0,7,2,0,13559,60,45,45,45,6,11,0,0,45,45,45,0,12,2,0,0,5,2,2,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,63,0,0,72,0,0,87,0,9814,6,76,6,6,1,86,24,21,0,6,0,10,0,0,0,0,0,0,179,50,2,0,15,1009,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.485,1,2.425,1,2.681,0.8,2.355,0.878,2.625,0.025,0,1,2.455,1,2.435,0.5,0.5,0,0,85,25,59,44,18,10,0,0,65,12,41,1,7024,27,0,0,0,31,0,511,63,3,3,15,LaulileTomasi_13560,4,0,0,37,68,Tomasi,0,66,13560,0,0,75,7,4,Westlake,0,10,86,99,0,67,0,15,17,9,45623,29,0,14,0,0,6,8,0,75,0,-31,79,16,2,18,1,Laulile,13,100,58,99,42,75,15,25,16,11,17,2,0,29,29,21,26,0,0,5,1,0,13560,58,45,44,44,6,12,0,0,45,44,46,6,8,2,0,0,5,11,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,80,0,0,78,0,0,82,0,9843,6,78,6,6,1,86,21,23,0,6,0,10,0,0,0,0,0,0,140,50,2,0,13,1009,0,1,4,0,0,0,0,1,0,0,2,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,
0.916,2.325,1,2.267,1,2.285,0.6,2.155,0.983,2.325,0,0,1,2.255,1,2.225,0.5,0.5,0,0,79,25,63,53,25,10,0,0,65,12,31,1,3930,226,0,0,0,36,0,511,63,2,3,13,PittmanJamiyus_13562,0,0,0,58,47,Jamiyus,0,276,13562,0,0,74,8,9,Moultrie,0,10,84,92,0,74,0,14,19,10,48310,27,0,30,0,0,0,37,0,77,0,-31,78,24,2,27,1,Pittman,12,100,63,99,55,76,16,26,26,20,18,1,0,36,28,11,29,0,0,3,2,0,13562,60,45,45,45,6,12,0,0,45,45,45,0,37,2,0,0,5,20,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,63,0,0,79,1,0,82,0,9891,6,79,6,6,1,82,21,19,0,6,0,10,0,0,0,0,0,0,159,50,2,0,11,1009,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.485,1,2.425,1,2.681,0.8,2.355,0.878,2.625,0.025,0,1,2.455,1,2.435,0.5,0.5,0,0,83,25,61,59,16,17,0,0,64,12,37,1,7025,233,1,0,75,29,1,511,63,5,3,17,HectorBruce_13563,0,0,0,103,68,Bruce,0,276,13563,0,0,74,14,8,Tampa,0,37,81,90,0,81,0,14,17,9,15542,26,0,13,0,0,0,52,0,80,0,-31,80,23,2,15,1,Hector,14,100,68,99,52,77,15,27,13,5,20,2,0,34,29,11,18,0,0,5,2,0,13563,62,45,45,45,6,12,0,0,45,45,45,0,52,2,0,0,5,5,2,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,71,0,0,78,0,0,85,0,9797,6,79,6,6,1,83,21,23,0,6,75,10,0,0,1,0,0,57,136,50,2,0,14,13,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,
0.924,2.665,0.954,2.425,1,2.715,0.6,2.315,1,2.625,0.115,0.025,1,2.415,1,2.455,0.5,0.5,0,0,84,24,73,67,25,12,0,0,67,12,43,1,7026,227,2,0,62,33,1,511,63,13,3,22,TuiotiMarinerJacob_13564,0,0,0,58,62,Jacob,0,69,13564,0,0,74,8,4,Corona,0,52,87,79,0,72,0,12,17,9,52024,17,1,17,0,0,0,37,0,70,0,-31,78,24,2,28,1,Tuioti-Mariner,22,100,67,99,67,79,17,29,19,10,25,2,0,33,26,15,30,0,0,13,1,0,13564,66,44,45,45,6,10,0,0,45,45,44,0,37,2,0,0,5,10,2,15,46,62,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,76,0,0,80,0,0,79,0,9945,6,78,6,6,1,83,21,22,0,6,108,10,0,0,1,0,0,57,125,50,2,0,13,14,0,1,3,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,
0.916,2.325,1,2.267,1,2.285,0.6,2.155,0.983,2.325,0,0,1,2.355,1,2.225,0.5,0.5,0,0,82,25,47,45,29,12,0,0,64,12,23,1,1137,98,0,0,0,29,0,511,63,4,3,17,CunninghamJon_13565,8,0,0,35,43,Jon,0,147,13565,0,0,71,7,34,Bedford,0,53,88,96,0,70,0,12,17,10,64439,37,0,19,0,0,9,6,0,76,0,-31,78,22,1,18,1,Cunningham,15,100,64,99,47,75,15,33,17,0,15,1,1,40,28,11,26,0,0,8,2,0,13565,55,45,45,45,6,12,32,0,45,45,45,9,6,1,0,0,15,0,1,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,68,0,0,76,15,0,80,0,9741,6,74,6,6,1,85,13,14,0,6,0,10,0,0,0,0,0,0,149,50,2,0,16,1009,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,79,24,60,48,15,12,0,0,60,12,36,1,2368,231,0,0,0,30,0,511,63,5,3,15,HughesMichael_13566,0,0,0,6,54,Michael,0,207,13566,0,0,74,2,27,Las Vegas,0,56,80,67,0,70,0,12,17,9,6584,29,0,12,0,0,0,8,0,77,0,-31,78,18,2,12,1,Hughes,16,100,62,99,50,74,15,22,15,11,23,2,0,33,28,11,16,0,0,5,1,0,13566,56,45,45,45,6,12,32,0,45,45,45,0,8,2,0,0,5,11,2,11,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,62,0,0,80,0,0,82,0,9808,6,79,6,6,1,82,21,23,0,6,0,10,0,0,0,3,0,0,148,50,2,0,12,1009,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,76,25,67,68,10,16,0,0,74,12,30,1,7027,152,1,0,75,22,1,511,63,2,3,21,LancasterTyler_13568,0,0,0,60,54,Tyler,0,241,13568,0,0,75,8,12,Romeoville,0,56,86,95,0,68,0,13,16,12,9526,31,0,10,0,0,0,38,0,69,0,-31,83,10,2,12,1,Lancaster,10,100,69,99,67,80,12,29,12,11,10,2,0,10,28,11,22,0,0,3,1,0,13568,70,45,45,45,5,12,0,0,45,45,45,0,38,2,0,0,5,11,2,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,69,3,3,75,19,0,89,0,9840,5,78,5,5,1,85,25,29,0,5,75,10,0,0,2,0,0,105,153,50,2,1,10,20,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
